track1,track2,dtw_dist,period
Lahti_30_F_Mst_L,Bolg_AZ_roller,4.915799033424896,0-28485.0
Lahti_30_F_Mst_L,Bolg_AZ_roller_climb,258.9671778408006,0-28485.0
Lahti_30_F_Mst_L,Bolg_AZ_run,7.965860094882132,0-28485.0
Lahti_30_F_Mst_L,Bolg_AZ_run_walk_long,171.48154065994692,0-28485.0
Lahti_30_F_Mst_L,Bolg_AZ__nordwalk,88.8214579035202,0-28485.0
Lahti_30_F_Mst_L,"Drammen_1,2_C_Sp_L",11.311556121183555,0-28485.0
Lahti_30_F_Mst_L,Holmenkollen_30_C_Mst_L2017-03-12.gpx,5.306766137744716,0-28485.0
Lahti_30_F_Mst_L,Nor_LiHam_AZ_roller_climb,189.25797847089774,0.0-28485.0
Lahti_30_F_Mst_L,Nor_LiHam_AZ_roller_climb,202.79143465557334,14242.0-42727.0
Lahti_30_F_Mst_L,Nor_LiHam_AZ_roller_climb,187.5052739510333,28485.0-56969.0
Lahti_30_F_Mst_L,Otepa_AZ_cross_race,5.187721860893982,0-28485.0
Lahti_30_F_Mst_L,Otepa_AZ_imit,3.9319827208902964,0-28485.0
Lahti_30_F_Mst_L,Otepa_AZ_roller_1,6.005114263008499,0.0-28485.0
Lahti_30_F_Mst_L,Otepa_AZ_roller_1,6.174008219493094,14242.0-42727.0
Lahti_30_F_Mst_L,Otepa_AZ_roller_1,5.056248636155052,28485.0-56969.0
Lahti_30_F_Mst_L,Otepa_AZ_roller_1,5.923947195650233,42727.0-71211.0
Lahti_30_F_Mst_L,Otepa_AZ_roller,3.813550787619912,0-28485.0
Lahti_30_F_Mst_L,"PyeongChang_1,4_C_Sp_L",9.917870802000502,0-28485.0
Lahti_30_F_Mst_L,"PyeongChang_1,4_C_TSp_L",8.905500456331596,0-28485.0
Lahti_30_F_Mst_L,PyeongChang_15_Skiathlon_L,3.2516737582902566,0-28485.0
Lahti_30_F_Mst_L,St-Pete_AZ_imit,4.116424508342711,0-28485.0
Lahti_30_F_Mst_L,St-Pete_AZ_roller,14.652001860427553,0-28485.0
Bolg_AZ_roller,Lahti_30_F_Mst_L,5.505235983251367,0-33748.0
Bolg_AZ_roller,"Drammen_1,2_C_Sp_L",12.271343819498794,0-33748.0
Bolg_AZ_roller,Holmenkollen_30_C_Mst_L2017-03-12.gpx,6.291128777955817,0-33748.0
Bolg_AZ_roller,"Lahti_1,3_C_TSp_L",8.466467363899111,0-33748.0
Bolg_AZ_roller,"Lahti_1,4_C_Sp_L",12.079124711711945,0-33748.0
Bolg_AZ_roller,Lahti_10_C_Ind_L,5.236997131894405,0-33748.0
Bolg_AZ_roller,Lahti_15_Skiathlon_L,4.07187967382245,0-33748.0
Bolg_AZ_roller,"Lahti_5_C_Relay_L_2,5kmx2_Class",7.116741564162996,0-33748.0
Bolg_AZ_roller,"Lahti_5_C_Relay_L_2,5kmx2_Free",5.191749646812193,0-33748.0
Bolg_AZ_roller,Nor_LiHam_AZ_roller_climb,178.6962188099702,0-33748.0
Bolg_AZ_roller,Otepa_AZ_cross_race,5.788356575333914,0-33748.0
Bolg_AZ_roller,Otepa_AZ_imit,4.780200717762499,0-33748.0
Bolg_AZ_roller,Otepa_AZ_roller_1,5.691331706609421,0.0-33748.0
Bolg_AZ_roller,Otepa_AZ_roller_1,7.178644883185126,16874.0-50622.0
Bolg_AZ_roller,Otepa_AZ_roller_1,7.0941288749243245,33748.0-67496.0
Bolg_AZ_roller,Otepa_AZ_roller,5.197042818363118,0-33748.0
Bolg_AZ_roller,"PyeongChang_1,4_C_Sp_L",11.014914755257353,0-33748.0
Bolg_AZ_roller,"PyeongChang_1,4_C_TSp_L",10.178153247336333,0-33748.0
Bolg_AZ_roller,PyeongChang_15_Skiathlon_L,5.826907276180334,0-33748.0
Bolg_AZ_roller,St-Pete_AZ_imit,4.850091044750733,0-33748.0
Bolg_AZ_roller,St-Pete_AZ_roller,12.721202418033492,0-33748.0
Bolg_AZ_roller_climb,Lahti_30_F_Mst_L,309.1444357099912,0-23170.0
Bolg_AZ_roller_climb,"Drammen_1,2_C_Sp_L",325.33620045010787,0-23170.0
Bolg_AZ_roller_climb,Holmenkollen_30_C_Mst_L2017-03-12.gpx,296.1833921943855,0.0-23170.0
Bolg_AZ_roller_climb,Holmenkollen_30_C_Mst_L2017-03-12.gpx,302.1202442143617,11585.0-34754.0
Bolg_AZ_roller_climb,Holmenkollen_30_C_Mst_L2017-03-12.gpx,296.36825252754375,23170.0-46339.0
Bolg_AZ_roller_climb,"Lahti_1,3_C_TSp_L",319.9279815709657,0-23170.0
Bolg_AZ_roller_climb,"Lahti_1,4_C_Sp_L",324.6565498128904,0-23170.0
Bolg_AZ_roller_climb,Lahti_10_C_Ind_L,309.3367980819605,0-23170.0
Bolg_AZ_roller_climb,Lahti_15_Skiathlon_L,296.12419151968413,0-23170.0
Bolg_AZ_roller_climb,"Lahti_5_C_Relay_L_2,5kmx2_Class",317.52177275177075,0-23170.0
Bolg_AZ_roller_climb,"Lahti_5_C_Relay_L_2,5kmx2_Free",310.7916801122958,0-23170.0
Bolg_AZ_roller_climb,Nor_LiHam_AZ_roller_climb,118.3500125237562,0.0-23170.0
Bolg_AZ_roller_climb,Nor_LiHam_AZ_roller_climb,297.02961586186024,11585.0-34754.0
Bolg_AZ_roller_climb,Nor_LiHam_AZ_roller_climb,239.80442408549806,23170.0-46339.0
Bolg_AZ_roller_climb,Nor_LiHam_AZ_roller_climb,146.66054456110427,34754.0-57924.0
Bolg_AZ_roller_climb,Otepa_AZ_cross_race,318.6576879463686,0-23170.0
Bolg_AZ_roller_climb,Otepa_AZ_imit,313.5407494538353,0-23170.0
Bolg_AZ_roller_climb,Otepa_AZ_roller_1,323.3420274697542,0.0-23170.0
Bolg_AZ_roller_climb,Otepa_AZ_roller_1,319.28682031712765,11585.0-34754.0
Bolg_AZ_roller_climb,Otepa_AZ_roller_1,310.2582277749772,23170.0-46339.0
Bolg_AZ_roller_climb,Otepa_AZ_roller_1,316.0822100489469,34754.0-57924.0
Bolg_AZ_roller_climb,Otepa_AZ_roller,312.64087146708397,0-23170.0
Bolg_AZ_roller_climb,"PyeongChang_1,4_C_Sp_L",323.4695370430836,0-23170.0
Bolg_AZ_roller_climb,"PyeongChang_1,4_C_TSp_L",322.2957929849517,0-23170.0
Bolg_AZ_roller_climb,PyeongChang_15_Skiathlon_L,313.086559067056,0-23170.0
Bolg_AZ_roller_climb,St-Pete_AZ_imit,313.1925876283795,0-23170.0
Bolg_AZ_roller_climb,St-Pete_AZ_roller,263.75175340182034,0-23170.0
Bolg_AZ_run,Lahti_30_F_Mst_L,8.546342392027753,0.0-18394.0
Bolg_AZ_run,Lahti_30_F_Mst_L,8.86457483999744,9197.0-27590.0
Bolg_AZ_run,Lahti_30_F_Mst_L,8.668223174548196,18394.0-36787.0
Bolg_AZ_run,Lahti_30_F_Mst_L,8.734960056752195,27590.0-45984.0
Bolg_AZ_run,"Drammen_1,2_C_Sp_L",23.236729424755197,0-18394.0
Bolg_AZ_run,Holmenkollen_30_C_Mst_L2017-03-12.gpx,10.11304740525436,0.0-18394.0
Bolg_AZ_run,Holmenkollen_30_C_Mst_L2017-03-12.gpx,10.478927826693184,9197.0-27590.0
Bolg_AZ_run,Holmenkollen_30_C_Mst_L2017-03-12.gpx,12.095765062062236,18394.0-36787.0
Bolg_AZ_run,Holmenkollen_30_C_Mst_L2017-03-12.gpx,8.772037943765502,27590.0-45984.0
Bolg_AZ_run,"Lahti_1,3_C_TSp_L",17.613460547332984,0-18394.0
Bolg_AZ_run,"Lahti_1,4_C_Sp_L",22.754069127737605,0-18394.0
Bolg_AZ_run,Lahti_10_C_Ind_L,10.580160307698018,0-18394.0
Bolg_AZ_run,Lahti_15_Skiathlon_L,7.834211618926913,0-18394.0
Bolg_AZ_run,"Lahti_5_C_Relay_L_2,5kmx2_Class",15.73185744041999,0-18394.0
Bolg_AZ_run,"Lahti_5_C_Relay_L_2,5kmx2_Free",9.193518654837868,0-18394.0
Bolg_AZ_run,Nor_LiHam_AZ_roller_climb,147.65777379232318,0.0-18394.0
Bolg_AZ_run,Nor_LiHam_AZ_roller_climb,19.83876592565792,9197.0-27590.0
Bolg_AZ_run,Nor_LiHam_AZ_roller_climb,4.801753827511836,18394.0-36787.0
Bolg_AZ_run,Nor_LiHam_AZ_roller_climb,132.1566236418661,27590.0-45984.0
Bolg_AZ_run,Nor_LiHam_AZ_roller_climb,139.11637414068466,36787.0-55181.0
Bolg_AZ_run,Otepa_AZ_cross_race,16.355221181902856,0-18394.0
Bolg_AZ_run,Otepa_AZ_imit,10.904425714250154,0-18394.0
Bolg_AZ_run,Otepa_AZ_roller_1,17.589210366154596,0.0-18394.0
Bolg_AZ_run,Otepa_AZ_roller_1,18.914077698452335,9197.0-27590.0
Bolg_AZ_run,Otepa_AZ_roller_1,18.772127431058017,18394.0-36787.0
Bolg_AZ_run,Otepa_AZ_roller_1,11.017599485426839,27590.0-45984.0
Bolg_AZ_run,Otepa_AZ_roller_1,14.599383772766439,36787.0-55181.0
Bolg_AZ_run,Otepa_AZ_roller,8.552164621235809,0.0-18394.0
Bolg_AZ_run,Otepa_AZ_roller,10.671802937829268,9197.0-27590.0
Bolg_AZ_run,Otepa_AZ_roller,12.137661824472438,18394.0-36787.0
Bolg_AZ_run,"PyeongChang_1,4_C_Sp_L",21.486572491851707,0-18394.0
Bolg_AZ_run,"PyeongChang_1,4_C_TSp_L",20.369572772083785,0-18394.0
Bolg_AZ_run,PyeongChang_15_Skiathlon_L,10.308696494062058,0-18394.0
Bolg_AZ_run,St-Pete_AZ_imit,10.055015898894277,0-18394.0
Bolg_AZ_run,St-Pete_AZ_roller,9.154315855219467,0-18394.0
Bolg_AZ_run_walk_long,Lahti_30_F_Mst_L,157.54188418465623,0.0-17787.0
Bolg_AZ_run_walk_long,Lahti_30_F_Mst_L,157.71187697459908,8894.0-26681.0
Bolg_AZ_run_walk_long,Lahti_30_F_Mst_L,157.8741158334992,17787.0-35574.0
Bolg_AZ_run_walk_long,Lahti_30_F_Mst_L,157.23069957206008,26681.0-44468.0
Bolg_AZ_run_walk_long,"Drammen_1,2_C_Sp_L",173.0001393975885,0-17787.0
Bolg_AZ_run_walk_long,Holmenkollen_30_C_Mst_L2017-03-12.gpx,139.9184405555371,0.0-17787.0
Bolg_AZ_run_walk_long,Holmenkollen_30_C_Mst_L2017-03-12.gpx,138.9014380820576,8894.0-26681.0
Bolg_AZ_run_walk_long,Holmenkollen_30_C_Mst_L2017-03-12.gpx,137.6496740033543,17787.0-35574.0
Bolg_AZ_run_walk_long,Holmenkollen_30_C_Mst_L2017-03-12.gpx,138.58003409079663,26681.0-44468.0
Bolg_AZ_run_walk_long,"Lahti_1,3_C_TSp_L",167.7644788290733,0-17787.0
Bolg_AZ_run_walk_long,"Lahti_1,4_C_Sp_L",173.00132881609983,0-17787.0
Bolg_AZ_run_walk_long,Lahti_10_C_Ind_L,157.77066836657082,0-17787.0
Bolg_AZ_run_walk_long,Lahti_15_Skiathlon_L,145.37962812217128,0-17787.0
Bolg_AZ_run_walk_long,"Lahti_5_C_Relay_L_2,5kmx2_Class",165.31405737493512,0-17787.0
Bolg_AZ_run_walk_long,"Lahti_5_C_Relay_L_2,5kmx2_Free",158.82058857014624,0-17787.0
Bolg_AZ_run_walk_long,Nor_LiHam_AZ_roller_climb,70.20181853429193,0.0-17787.0
Bolg_AZ_run_walk_long,Nor_LiHam_AZ_roller_climb,101.3882701153683,8894.0-26681.0
Bolg_AZ_run_walk_long,Nor_LiHam_AZ_roller_climb,127.3115674469962,17787.0-35574.0
Bolg_AZ_run_walk_long,Nor_LiHam_AZ_roller_climb,57.96128315810663,26681.0-44468.0
Bolg_AZ_run_walk_long,Nor_LiHam_AZ_roller_climb,108.25030034462749,35574.0-53362.0
Bolg_AZ_run_walk_long,Otepa_AZ_cross_race,164.9985356340456,0-17787.0
Bolg_AZ_run_walk_long,Otepa_AZ_imit,154.47620024840955,0-17787.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller_1,157.5068869675533,0.0-17787.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller_1,168.90123427008444,8894.0-26681.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller_1,167.3774479574843,17787.0-35574.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller_1,161.94148303406547,26681.0-44468.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller_1,157.9664536168615,35574.0-53362.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller,159.0929406017085,0.0-17787.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller,158.78856644168607,8894.0-26681.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller,159.6532609625078,17787.0-35574.0
Bolg_AZ_run_walk_long,Otepa_AZ_roller,159.016610728742,26681.0-44468.0
Bolg_AZ_run_walk_long,"PyeongChang_1,4_C_Sp_L",171.55872797221022,0-17787.0
Bolg_AZ_run_walk_long,"PyeongChang_1,4_C_TSp_L",170.3229770722355,0-17787.0
Bolg_AZ_run_walk_long,PyeongChang_15_Skiathlon_L,159.99672360246683,0-17787.0
Bolg_AZ_run_walk_long,St-Pete_AZ_imit,160.9729660646716,0-17787.0
Bolg_AZ_run_walk_long,St-Pete_AZ_roller,100.59255121978309,0-17787.0
Bolg_AZ__nordwalk,Lahti_30_F_Mst_L,72.04231836573129,0.0-19668.0
Bolg_AZ__nordwalk,Lahti_30_F_Mst_L,72.12775925455436,9834.0-29501.0
Bolg_AZ__nordwalk,Lahti_30_F_Mst_L,71.63212804734319,19668.0-39335.0
Bolg_AZ__nordwalk,"Drammen_1,2_C_Sp_L",82.73522763134692,0-19668.0
Bolg_AZ__nordwalk,Holmenkollen_30_C_Mst_L2017-03-12.gpx,60.59616674763674,0.0-19668.0
Bolg_AZ__nordwalk,Holmenkollen_30_C_Mst_L2017-03-12.gpx,60.34512981821671,9834.0-29501.0
Bolg_AZ__nordwalk,Holmenkollen_30_C_Mst_L2017-03-12.gpx,58.64771687956494,19668.0-39335.0
Bolg_AZ__nordwalk,Holmenkollen_30_C_Mst_L2017-03-12.gpx,60.79409860883825,29501.0-49169.0
Bolg_AZ__nordwalk,"Lahti_1,3_C_TSp_L",79.13934162516419,0-19668.0
Bolg_AZ__nordwalk,"Lahti_1,4_C_Sp_L",82.38727542104252,0-19668.0
Bolg_AZ__nordwalk,Lahti_10_C_Ind_L,72.6600067288425,0-19668.0
Bolg_AZ__nordwalk,Lahti_15_Skiathlon_L,61.31481990184175,0-19668.0
Bolg_AZ__nordwalk,"Lahti_5_C_Relay_L_2,5kmx2_Class",77.62895860945295,0-19668.0
Bolg_AZ__nordwalk,"Lahti_5_C_Relay_L_2,5kmx2_Free",72.4067046274271,0-19668.0
Bolg_AZ__nordwalk,Nor_LiHam_AZ_roller_climb,131.99794557516623,0.0-19668.0
Bolg_AZ__nordwalk,Nor_LiHam_AZ_roller_climb,35.19139527644387,9834.0-29501.0
Bolg_AZ__nordwalk,Nor_LiHam_AZ_roller_climb,49.052245388911814,19668.0-39335.0
Bolg_AZ__nordwalk,Nor_LiHam_AZ_roller_climb,105.11973839882529,29501.0-49169.0
Bolg_AZ__nordwalk,Otepa_AZ_cross_race,76.92190532898098,0-19668.0
Bolg_AZ__nordwalk,Otepa_AZ_imit,70.87894166320446,0-19668.0
Bolg_AZ__nordwalk,Otepa_AZ_roller_1,70.4056309306784,0.0-19668.0
Bolg_AZ__nordwalk,Otepa_AZ_roller_1,80.63379050437112,9834.0-29501.0
Bolg_AZ__nordwalk,Otepa_AZ_roller_1,79.31684766896069,19668.0-39335.0
Bolg_AZ__nordwalk,Otepa_AZ_roller_1,77.53539655607409,29501.0-49169.0
Bolg_AZ__nordwalk,Otepa_AZ_roller_1,71.31667739884199,39335.0-59003.0
Bolg_AZ__nordwalk,Otepa_AZ_roller,72.39004009686175,0.0-19668.0
Bolg_AZ__nordwalk,Otepa_AZ_roller,76.04476685361334,9834.0-29501.0
Bolg_AZ__nordwalk,Otepa_AZ_roller,73.1431316271005,19668.0-39335.0
Bolg_AZ__nordwalk,"PyeongChang_1,4_C_Sp_L",81.43510351467293,0-19668.0
Bolg_AZ__nordwalk,"PyeongChang_1,4_C_TSp_L",80.8727625922314,0-19668.0
Bolg_AZ__nordwalk,PyeongChang_15_Skiathlon_L,73.44202276627088,0-19668.0
Bolg_AZ__nordwalk,St-Pete_AZ_imit,75.08414394504204,0-19668.0
Bolg_AZ__nordwalk,St-Pete_AZ_roller,38.04466207818243,0-19668.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,0.4164524709511164,0.0-1202.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,5.064133735674252,601.0-1803.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,2.901844087744691,1202.0-2404.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,6.694828741913013,1803.0-3005.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,3.1794439589267127,2404.0-3606.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,6.10906548931138,3005.0-4207.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,6.499761183440218,3606.0-4808.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,5.334025779559129,4207.0-5409.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,8.385419026202255,4808.0-6010.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,0.9608725687055948,5409.0-6611.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,2.663395293806724,6010.0-7212.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,4.584800331661303,6611.0-7813.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,4.21610410838148,7212.0-8414.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,1.1936266155619861,7813.0-9015.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,6.080188336667351,8414.0-9616.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,3.7691710978340054,9015.0-10217.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,1.5116126896826125,9616.0-10818.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,7.603575844416353,10217.0-11419.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,3.7218711385004224,10818.0-12020.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,1.7503440427045571,11419.0-12621.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,3.098478552787095,12020.0-13222.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,8.419437053540786,12621.0-13823.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,4.642711297740468,13222.0-14424.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,7.397421545200683,13823.0-15025.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,4.692091419005187,14424.0-15626.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,1.222546346996012,15025.0-16227.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,2.091098445271158,15626.0-16828.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,3.8620620604839675,16227.0-17429.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,4.176393231914881,16828.0-18030.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,5.731399941335263,17429.0-18631.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,5.09888870834228,18030.0-19232.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,1.6451426117184123,18631.0-19833.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,2.5260865553786283,19232.0-20434.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,6.409874361260023,19833.0-21035.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,6.880943357676174,20434.0-21636.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,2.437467466850681,21035.0-22237.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,5.018129259842192,21636.0-22838.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,7.274428048148751,22237.0-23439.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,4.786037838036063,22838.0-24040.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,8.071189027169588,23439.0-24641.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,1.5847946769307906,24040.0-25242.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,0.7844931949755408,24641.0-25843.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,0.7444137398352694,25242.0-26444.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,4.480917220963831,25843.0-27045.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,2.0583759171320453,26444.0-27646.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,6.9945952700154725,27045.0-28247.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,4.153531541285218,27646.0-28848.0
"Drammen_1,2_C_Sp_L",Lahti_30_F_Mst_L,0.42061685969483664,28247.0-29449.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,6.203425167328276,0.0-1202.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.450160816044805,601.0-1803.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.7251243118991506,1202.0-2404.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.072490015347182,1803.0-3005.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.853850630572223,2404.0-3606.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.982609978507412,3005.0-4207.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.271838298701066,3606.0-4808.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.8444702681227207,4207.0-5409.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,0.9096101391492687,4808.0-6010.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,4.923733216816971,5409.0-6611.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.7367064705334005,6010.0-7212.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.584530128912192,6611.0-7813.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.5248105610030875,7212.0-8414.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.6573243653868284,7813.0-9015.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.699426350247919,8414.0-9616.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.2965746675207839,9015.0-10217.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.05863526265446,9616.0-10818.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.6632443930489829,10217.0-11419.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.2309491551128424,10818.0-12020.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,6.660265665699004,11419.0-12621.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.5290696965733084,12020.0-13222.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.217684552621867,12621.0-13823.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.006444580342258,13222.0-14424.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.4539857709222472,13823.0-15025.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.523764643499,14424.0-15626.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,4.177863763729601,15025.0-16227.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.9023419330161224,15626.0-16828.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.2819558990661077,16227.0-17429.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,5.544330932088076,16828.0-18030.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.979120467782618,17429.0-18631.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,4.517945181311062,18030.0-19232.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.3710592482807096,18631.0-19833.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.1485942367820392,19232.0-20434.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.3898891996769158,19833.0-21035.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.6719218055131386,20434.0-21636.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,5.061292859520886,21035.0-22237.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.52844991956709,21636.0-22838.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.5303105286256327,22237.0-23439.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.880548146064512,22838.0-24040.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.699749336560498,23439.0-24641.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.879965558362171,24040.0-25242.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.4514138125673504,24641.0-25843.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.8439883338497745,25242.0-26444.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.150754342823296,25843.0-27045.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,5.038001341056886,26444.0-27646.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,4.0100910821534645,27045.0-28247.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.241767179845606,27646.0-28848.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.0712794553195013,28247.0-29449.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,5.624774972330865,28848.0-30050.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,1.0714284342231404,29449.0-30651.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.646045943142949,30050.0-31252.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.0320394626311455,30651.0-31853.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.848854962046763,31252.0-32454.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.2067928284832132,31853.0-33055.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,2.466179001743858,32454.0-33656.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,3.7192505142414505,33055.0-34257.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller,6.546237046512454,33656.0-34858.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller_climb,7.4737625927294955,0.0-1202.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller_climb,10.850873418949945,601.0-1803.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller_climb,10.783128252153782,1202.0-2404.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller_climb,13.075577946880632,1803.0-3005.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller_climb,11.217024780451881,2404.0-3606.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller_climb,7.105881326148063,3005.0-4207.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller_climb,0.7389889027372494,3606.0-4808.0
"Drammen_1,2_C_Sp_L",Bolg_AZ_roller_climb,2.7961783820962176,4207.0-5409.0
