,t2_vert_drop,t2_vert_drop_all,t2_max_lift,t2_max_lift_len,t2_max_lift_angle,t2_difficulty,t2_harmony,t2_lift_perc,t2_a_perc,t2_b_perc,t2_c_perc,t1_vert_drop,t1_vert_drop_all,t1_max_lift,t1_max_lift_len,t1_max_lift_angle,t1_difficulty,t1_harmony,t1_lift_perc,t1_a_perc,t1_b_perc,t1_c_perc,track1,track2,dtw_dist,period,braycurtis
1324,53.00000000000001,95.3850018470338,23.000000000000007,168.03947671299738,13.606289162294566,21.018866749226063,1.0,0.5258100338386696,0.0,0.4665638328427632,0.05924620099590646,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,3.013814188848579,0.0-4537.0,0.2738756922370467
1325,88.0,94.81157216477399,31.000000000000007,369.68684876859425,8.362854010866766,20.892506820012045,1.5148421053005094,0.32585410547748533,0.08146352636937132,0.24439057910811404,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,6.238191127546908,3028.0-7565.0,0.4830808228610674
1326,92.99999999999999,89.0,49.999999999999986,840.1973835649874,5.9439081691030005,19.611879273023177,0.8725490196078431,0.3702887562244152,0.26660790448157895,0.0,0.10368085174283624,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,9.982249261049873,6056.0-10593.0,0.6735121249922112
1327,51.25886858827961,75.00000000000001,24.000000000000007,336.07895342599477,7.1199936264395625,16.52686455591841,0.8184757474186944,0.31104255522850877,0.0,0.2592021293570906,0.051840425871418135,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,3.0793978481270767,9084.0-13621.0,0.4092466369775953
1328,106.99999999999999,146.00012632596133,44.00000000000003,1008.2368602779848,4.359729785125034,32.172324172481865,2.1791022544593175,0.5702446845855995,0.22217325373464913,0.30363678010402056,0.04443465074692981,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,12.03734942803621,12112.0-16649.0,0.7270104959371406
1329,93.00000000000001,65.00000000000001,47.000000000000014,1142.6684416483827,4.109582662983895,14.323282615129289,0.6112777945363767,0.3851003064733919,0.2517963542326023,0.0,0.13330395224078953,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,9.787516095096532,15140.0-19677.0,0.731078614889254
1330,50.86367524913556,80.81313324312005,23.000000000000007,268.86316274079604,8.522837932530845,17.80783609931243,1.2592232913761847,0.4739696079672514,0.0,0.28882522985504383,0.18514437811220757,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,2.6768933600563893,18168.0-22705.0,0.35629905396649364
1331,94.00000000000003,135.47795393101504,49.00000000000003,873.8052789075869,5.601246492383857,29.853677265744526,2.2401213190107216,0.4665638328427632,0.19255015323669594,0.21476747861016082,0.05924620099590644,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,16.137610836247983,21196.0-25733.0,0.6952762828557986
1332,92.00000000000001,41.000000000000014,24.000000000000007,336.07895342599477,7.1199936264395625,9.0346859572354,0.4939759036144579,0.18514437811220755,0.0,0.16292705273874264,0.022217325373464904,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,9.198538847517113,24224.0-28761.0,0.4082463170034696
1333,48.65506119429711,98.40005406074572,27.00000000000001,336.0789534259949,8.009992829744505,21.683258210093246,1.1258580457210547,0.42212918209583344,0.0,0.2888252298550439,0.13330395224078953,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,2.216124154305181,27252.0-31789.0,0.43275355106804664
1334,37.0,36.0,36.0,571.3342208241916,6.290031015122264,7.932894986840836,0.4864864864864865,0.12589817711630122,0.12589817711630122,0.0,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,"Lahti_1,3_C_TSp_L",3.627948986339762,0-4537.0,0.5288424382517173
1335,19.000000000000004,58.0,14.0,201.64737205559686,6.908552456411358,12.780775256576902,0.8285714285714286,0.3332598806019737,0.0,0.22217325373464913,0.11108662686732455,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,"Lahti_1,4_C_Sp_L",4.736266838878669,0-4537.0,0.2538095620575717
1336,52.00000000000001,61.50943153690594,28.509431536905936,1344.3158137039798,2.1191627457654407,13.554107252293075,1.092936940003833,0.5554331343366229,0.0,0.5554331343366229,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_10_C_Ind_L,3.2457726094006096,0.0-4537.0,0.7549426744738378
1337,52.00000000000001,76.51678463523638,25.126627530837276,268.8631627407958,9.310877140712776,16.861100478945733,1.0000000000000002,0.244390579108114,0.0,0.2147674786101608,0.029623100497953206,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_10_C_Ind_L,3.9990379365392603,2269.0-6806.0,0.35487236466617417
1338,57.000000000000014,88.00000000000003,31.0,1075.4526509631837,2.8798294074766737,19.391521078944272,1.0476190476190477,0.4887811582162281,0.23698480398362576,0.2517963542326024,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_10_C_Ind_L,4.615403654823234,4537.0-9074.0,0.7163547821698161
1339,57.0,6.000000000000007,6.000000000000007,2150.9053019263674,0.27882267842496866,1.3221491644734742,0.1621621621621623,0.4739696079672515,0.0,0.0,0.4739696079672515,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_10_C_Ind_L,4.66963809755653,6806.0-11343.0,0.8482721137489359
1340,54.99999999999999,56.0,33.0,1041.844755620584,3.1644211491826613,12.340058868419078,0.9250492697685955,0.2962310049795322,0.2295790288591374,0.0666519761203948,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_10_C_Ind_L,6.085789061647667,9074.0-13611.0,0.701368477656814
1341,57.00000000000001,46.74089806808229,34.74089806808229,336.07895342599477,10.30645720089718,10.299739887909123,0.623211974241097,0.11849240199181282,0.07405775124488301,0.04443465074692981,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_10_C_Ind_L,4.185085024992315,11343.0-15880.0,0.39673703998107
1342,54.00000000000001,86.0,30.0,470.5105347963929,6.362530163393817,18.95080469078644,0.976703729778954,0.3851003064733919,0.10368085174283627,0.28141945473055563,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_10_C_Ind_L,4.433583057059233,13611.0-18148.0,0.5139335363534955
1343,91.0,48.79776052631634,19.722671477452117,571.3342208241916,3.4460059803955856,10.75298638467429,0.6354060351746165,0.2221732537346492,0.0,0.2221732537346492,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,3.8670075148989382,0.0-4537.0,0.558806209424926
1344,36.0,82.38322253045044,36.0,772.9815928797882,4.651273406393707,18.1538181392112,1.0122875448883317,0.40731763184685665,0.17033282786323098,0.15552127761425438,0.08146352636937132,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,4.9198980754523935,2269.0-6806.0,0.6350723671240657
1345,48.00000000000001,91.0,29.0,268.8631627407958,10.74618695840846,20.052595661181,1.3,0.29623100497953214,0.0,0.25920212935709064,0.037028875622441504,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,2.237533097684632,4537.0-9074.0,0.37313303483848437
1346,51.00000000000001,61.11413326604858,22.0,436.9026394537934,5.023947795208801,13.467000039204432,1.0516225542978657,0.2740136796060674,0.0,0.2740136796060674,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,3.5080585702125475,6806.0-11343.0,0.4699944877520288
1347,51.0,70.00000000000003,21.000000000000004,470.5105347963929,4.453771114375673,15.425073585523853,1.6279069767441863,0.3036367801040205,0.0,0.2666079044815789,0.03702887562244161,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,3.976922297107098,9074.0-13611.0,0.49841085768055937
1348,54.0,54.0,47.000000000000014,672.15790685199,6.982017075279501,11.899342480261254,1.9162379518561252,0.37028875622441526,0.14811550248976613,0.0,0.22217325373464913,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,4.378675545851451,11343.0-15880.0,0.5964146565813429
1349,57.00000000000001,136.0,47.00000000000001,672.1579068519899,6.982017075279501,29.968714394732046,1.431578947368421,0.4591580577182748,0.26660790448157895,0.1925501532366959,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,4.653894730310361,13611.0-18148.0,0.6322753274859637
1350,57.0,69.00000000000003,43.00000000000001,504.1184301389924,8.51285509185792,15.20471539144494,0.8023255813953489,0.22957902885913745,0.11108662686732457,0.06665197612039471,0.051840425871418135,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,6.144720024904796,15880.0-20417.0,0.5300780203608874
1351,92.42377981241785,145.42377981241788,92.42377981241785,33.60789534259948,267.0598107670875,32.045321495593754,1.0659709034039004,0.3999118567223684,0.0074057751244883015,0.3925060815978801,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,7.568426449514128,18148.0-22685.0,0.7417291169097378
1352,89.47733070578032,137.30779862757083,89.47733070578032,67.21579068519895,131.16806212611203,30.25689853852243,0.907473374624532,0.23698480398362576,0.014811550248976603,0.22217325373464913,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,5.0015166836772735,20417.0-24954.0,0.6131374974428823
1353,41.00000000000001,100.72358004193268,29.723580041932642,268.8631627407958,11.014315455304365,22.19526619920304,1.1566412492253946,0.4961869333407164,0.0,0.244390579108114,0.2517963542326024,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,"Lahti_5_C_Relay_L_2,5kmx2_Class",4.167709764538056,0-4537.0,0.3783000095736454
1354,57.120615387824415,87.93013548170413,49.12061538782442,705.7658021945895,6.9500554830609,19.37612585986239,0.854270083976852,0.29623100497953214,0.15552127761425444,0.09627507661834792,0.04443465074692981,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,"Lahti_5_C_Relay_L_2,5kmx2_Free",5.245839112864591,0-4537.0,0.6245522966066789
1355,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,35.315679426201406,0.0-4537.0,0.836060737469609
1356,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,60.049245801065176,3915.0-8452.0,0.8464463553324312
1357,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,14.453610390999799,7831.0-12368.0,0.7522919193100536
1358,173.00000000000003,7.0,7.0,369.68684876859425,1.8883863895505597,1.5425073585523847,7.0,0.08146352636937132,0.0,0.0,0.08146352636937132,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,43.7585888455157,11746.0-16283.0,0.5169581829299744
1359,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,27.054607774847412,15662.0-20199.0,0.7907784173000053
1360,93.46924192688925,48.00000000000001,44.0,806.5894882223877,5.4483126194287,10.577193315787783,48.00000000000001,0.2295790288591374,0.1777386029877193,0.0,0.05184042587141811,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,8.319355593430538,19577.0-24114.0,0.6633162161206623
1361,33.0,65.00000000000001,28.000000000000004,302.4710580833953,9.226580016175866,14.323282615129289,0.8783783783783784,0.19255015323669586,0.0,0.16292705273874267,0.029623100497953206,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,1.5102917465449772,23492.0-28029.0,0.3679402161732821
1362,36.24804288158231,93.04865548476415,30.000000000000004,336.07895342599477,8.89999203304945,20.50403368409349,1.0689269692516983,0.30363678010402045,0.07405775124488301,0.12589817711630122,0.10368085174283621,36.35817088326934,23.82305892754158,8.0,134.4315813703979,5.907041709954225,5.249606242708567,0.44647442993611675,0.17033282786323092,0.0,0.0,0.17033282786323092,Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,1.222765533437487,27408.0-31945.0,0.4213867490197541
